abacavir+lamivudine+zidovudine	5
acetazolamide [ep] 250mg tablets	5
adult's decongestant 0.1% nasal drops	5
aerodiol 150micrograms nasal spray	5
aerolin-400 100micrograms inhaler	5
aldactone 25mg tablet	5
aller-eze tablet	5
alu-cap capsule	5
amodiaquine	5
anabact 0.75% gel	5
anhydrol forte roll-on solution	5
aspirin+glycine 500mg/133mg dispersible tablet	5
aureocort cream	5
avonex 6million iu injection (pdr for recon)+solvent	5
benadon 20mg tablet	5
benzalkonium chloride+dimethicone 350 0.1/22% cream	5
benzoyl peroxide+clindamycin	5
betaloc 50mg tablet	5
bran	5
bricanyl compound tablet	5
brolene cool eyes eye drops	5
bromazepam	5
calcium polystyrene sulphonate product	5
carace 2.5mg tablet	5
carmil xl 60mg m/r tablet	5
carnitine products	5
catapres 100mcg tablet	5
cefaclor	5
cetirocol 10mg tablet	5
chlorambucil	5
ciloxan 0.3% eye drops	5
clarithromy tab+lansoprazole cap+amoxy cap 500/30/500mg pack	5
clomid 50mg tablet	5
clomiphene	5
co-magaldrox product	5
co-zidocapt 25mg/12.5mg tablet	5
coal tar extract 2% shampoo	5
colomycin topical powder	5
crotamiton 10% cream	5
cyclogest 200mg suppository	5
cystopurin 3g/sachet granules	5
daktarin gold 2% cream	5
danol 100mg capsule	5
dermacare cream 100ml	5
dermol cream 100g	5
diamorphine	5
dioderm cream	5
dithranol 0.2% ointment bp	5
dolmatil 200mg tablet	5
dominion pharma hayfever eye drops	5
driclor roll-on application	5
drospirenone	5
epivir 150mg tablet	5
epivir 300mg tablet	5
etamsylate	5
exelon 1.5mg capsule	5
faslodex 50mg/ml solution for injection 5ml p/f syringe	5
flucloxin 250mg capsule	5
fluphenazine decanoate	5
folicare 400micrograms/5ml s/f oral solution	5
foradil 12micrograms inhalation capsules+inhaler	5
genticin 0.3% eye/ear drops	5
gnrh - gonadotrophin-releasing hormone product	5
heparinoid+salicylic acid 0.2%/2% gel	5
hepsera 10mg tablet	5
inositol product	5
interferon alfa	5
isodur 25xl m/r capsule	5
isradipine	5
juvel tablet	5
kaletra 400mg/100mg/5ml oral solution	5
lemsip max sinus all night decongestant 0.05% nasal spray	5
liquorice	5
lisicostad hct 10/12.5mg tablet	5
loniten 2.5mg tablet	5
lopid 300 capsule	5
methyl tyrosine	5
mexiletine	5
mexitil 50mg capsule	5
mezlocillin	5
mianserin	5
morphgesic sr 10mg m/r tablet	5
mucogel tablet	5
mycil ointment	5
nardil 15mg tablet	5
niquitin cq 4mg mint lozenge	5
nitrate vasodilator	5
nizoral 200mg tablet	5
nutropinaq 10mg(30iu)/2ml injection cartridge	5
nystaform cream	5
opilon 40mg tablet	5
panadol 500mg soluble tablet	5
pancreatin product	5
paracodol soluble tablet	5
paraffin-yellow soft	5
parmid 10mg tablet	5
pentamidine	5
periactin 4mg tablet	5
phenobarbitone product	5
phenylbutazone product	5
pilogel 4% eye gel	5
preparation h ointment	5
prostaglandin e2 product	5
rapamune 1mg tablet	5
rebif 12million iu/0.5ml prefilled syringe	5
rifinah 300 tablet	5
rilutek 50mg tablet	5
slow sodium 600mg m/r tablet	5
sodium acid phosphate	5
sominex 20mg tablet	5
strepsils lozenge	5
subutex 2mg sublingual tablet	5
tamofen 10mg tablet	5
tanatril 5mg tablet	5
temozolomide	5
teriparatide	5
terra-cortril ointment	5
tertroxin 20mcg tablet	5
tiagabine	5
timolol maleate+bendrofluazide 10mg/2.5mg tablet	5
topical miconazole	5
trizivir tablet	5
ung emuls - ungentum emulsificans	5
vaseline dermacare cream	5
vera-til sr 120mg m/r tablet	5
zamadol sr 150mg m/r capsule	5
zidovudine	5
acetylsalicylic acid	4
achromycin 1% eye drops	4
alphosyl lotion	4
altacite 500mg tablet	4
amoxycillin product	4
anacal ointment	4
anacal rectal ointment	4
anacal suppository	4
apraclonidine	4
augmentin 125mg/31mg/5ml s/f suspension	4
bambuterol	4
beechams all in one syrup	4
benperidol	4
benzoxazocine	4
betaferon 9.6 million iu injection (pdr for recon)+diluent	4
biosynthetic human growth hormone	4
bisolvon 8mg tablet	4
bonjela 8.7% oral gel	4
burinex k m/r tablet	4
canesten combi pessary+cream	4
cefixime	4
chlorthalidone	4
cicatrin cream	4
climanor 5mg tablet	4
clobetasone butyrate+oxytetracycline+nystatin	4
co-beneldopa product	4
codalax liquid	4
concerta xl 18mg m/r tablet	4
cordarone 200mg tablet	4
crinone 4% vaginal gel	4
cyproheptadine	4
cyprostat 50mg tablet	4
deltacortril enteric 2.5mg e/c tablet	4
dextrothyroxine sodium	4
diazoxide	4
dicynene 250mg tablet	4
diethylpropion	4
dithrocream 2% cream	4
econac sr 75mg tablet	4
econazole	4
eczederm cream	4
emmolate bath oil	4
eptastatin	4
ethinyloestradiol product	4
eugynon 30 tablet	4
eumobase cream	4
exocin 0.3% eye drops	4
fenox 0.5% nasal spray	4
filair 50 inhaler	4
flagyl 400mg tablet	4
flexotard 100mg m/r tablet	4
floxapen 250mg capsule	4
fucidin 250mg tablet	4
galpharm non-drowsy allergy relief 10mg tablet	4
gelclair 15ml/sachet oral gel	4
gentamicin	4
glatiramer	4
glucagen kit 1mg(1iu) injection	4
glycopyrrolate	4
hayleve 4mg tablet	4
heliclear triple pack	4
humatrope(rbe) 4iu(1.3mg) injection (pdr for recon)+diluent	4
ichthammol	4
ipocol 400mg e/c tablet	4
isogel granules	4
keflex 250mg capsule	4
laxose solution	4
liposic eye gel	4
mandanol 500mg tablet	4
medigoxin	4
menopur 75iu injection (pdr for recon)+solvent	4
mesterolone	4
metoprolol tartrate+hydrochlorothiazide 100mg/12.5mg tablet	4
minims cyclopentolate 0.5% single-use eye drops	4
miscellaneous cystitis remedies	4
mobiflex 20mg tablet	4
moisture eyes eye drops	4
morphgesic sr 30mg m/r tablet	4
multilind ointment	4
nabilone	4
nefazodone	4
nizoral dandruff 20mg/ml shampoo	4
normax capsule	4
nystatin dome 100,000units/ml oral suspension	4
oilatum bath formula liquid bath additive 150ml	4
oilatum fragrance free liquid bath additive	4
oral hypoglycaemic	4
orciprenaline	4
orlept 200mg e/c tablet	4
otraspray adult formula 0.1% nasal spray	4
oxynorm 5mg/5ml liquid	4
panadol extra soluble tablet	4
pancrex v powder	4
paramol 10/500mg tablet	4
pepcidtwo chewable indigestion tablet	4
peptimax 200 tablet	4
peptobismol 1.752% suspension	4
phenergan comp expect linctus	4
phytex paint	4
pimozide	4
polyfax ointment	4
predenema 20mg/100ml standard tube retention enema	4
primolut-n 5mg tablet	4
primoteston depot 250mg/1ml oily injection	4
propine eye drops	4
ranitic 150mg tablet	4
reyataz 150mg capsule	4
salbuvent 5mg/ml respirator solution	4
selexid 200mg tablet	4
septrin 480mg dispersible tablet	4
sleepia 50mg capsule	4
sodium aurothiomalate	4
sodium bicarbonate 2% preservative-free eye drops	4
sodium chloride 0.9% topical solution	4
sonata 5mg capsule	4
sporanox-pulse 100mg capsule	4
subcutaneous heparin	4
sudafed 30mg/5ml elixir	4
sustamycin 250mg m/r capsule	4
sustiva 200mg capsule	4
synflex 275mg tablet	4
sytron 27.5mg/5ml elixir	4
tazarotene	4
teicoplanin	4
tolerzide tablet	4
trangina xl 60mg m/r tablet	4
tri-iodothyronine product	4
triludan 60mg tablet	4
tropium 5mg tablet	4
tyrozets lozenge	4
ubretid 5mg tablet	4
urea 10% lotion	4
urea+lauromacrogols 5%/3% cream	4
urispas 100mg tablet	4
ursogal 150mg tablet	4
vascace 250micrograms tablet	4
zenoxone 1% aqueous cream	4
zidoval 0.75% vaginal gel	4
zindaclin 1% gel	4
zocor heart-pro 10mg tablet	4
zydol sr 150mg m/r tablet	4
acea 0.75% gel	3
actal 360mg/5ml suspension	3
aknemin 100mg capsule	3
aminosalicylic acid	3
angettes 75mg tablet	3
antazoline sulphate+xylometazoline hcl 0.5/0.05% eye drops	3
anthisan cream	3
antiemetic	3
astemizole	3
atazanavir 150mg capsule	3
atazanavir 200mg capsule	3
atenolol+chlorthalidone	3
atenolol+co-amilozide	3
ativan 1mg tablet	3
atomoxetine	3
atovaquone	3
benerva 3mg tablet	3
betamethasone+clioquinol	3
betnelan 500mcg tablet	3
bicarb	3
calendolon ointment	3
calimal 4mg tablet	3
canesten 1% dusting powder	3
canesten 1% solution	3
canesten 1% spray	3
cantassium folic acid 400micrograms tablet	3
capozide 50mg tablets x28	3
captopril+hydrochlorothiazide 25mg/12.5mg tablet	3
ciclosporin product	3
ciproxin 500mg tablet	3
clioquinol+flumetasone pivalate 1%/0.02% ear drops	3
clomifene	3
co-simalcite	3
coal tar extract+hydrocortisone 3%/0.25% cream	3
colomycin 2million units injection (pdr for recon)	3
cordarone x 100mg tablet	3
covonia cold & flu formula oral solution	3
cycloserine	3
daktarin 2% dusting powder	3
daktarin dual action 2% cream	3
dalteparin	3
dermalo bath emollient	3
dermonistat cream	3
deseril 1mg tablet	3
dextrose product	3
df118 forte 40mg tablet	3
dicyclomine	3
diflucan 150mg capsule	3
diflucan 50mg capsule	3
dihydroxycholecalciferol	3
dilcardia sr 60mg m/r capsule	3
diocalm ultra 2mg capsule	3
disodium clodronate	3
disopyramide product	3
disulfiram product	3
dithrocream forte 0.5% cream	3
dithrocream hp 1% cream	3
doxatet 100mg tablet	3
efalizumab	3
emadine 0.05% eye drops	3
emedastine	3
emulsifying soap	3
ergotamine	3
estrapak 50micrograms/1mg patch+tablet	3
ethinylestradiol+levonorgestrel 30mcg/150mcg tablet	3
ethinylestradiol+norethisterone acetate 20mcg/1mg tablet	3
etynodiol diacetate	3
faverin 50mg tablet	3
fenoprofen	3
fenopron 300mg tablet	3
fleet enema	3
flucloxin 500mg capsule	3
fosamprenavir 700mg tablet	3
fulvestrant	3
galpseud 60mg tablet	3
gamanil 70mg tablet	3
gamolenic acid 20% cream	3
gastromax 30mg m/r capsule	3
gastron tablet	3
glaucol 0.25% single-use eye drops	3
glybenclamide	3
gold sodium thiomalate	3
gonadotrophin-releasing hormone product	3
heroin	3
human luteinising hormone product	3
hydrocal 1% cream	3
hydroflumethiazide	3
hydroquinone product	3
imatinib 100mg tablet	3
innohep 5000iu/0.5ml injection amp	3
interferon beta-1b	3
iso-autohaler 80micrograms inhaler	3
isoket 10mg tablet	3
isoprenaline	3
isordil 5mg sublingual tablet	3
isosorbide mononitrate+aspirin	3
k/l dry skin cream	3
kaolin+morphine	3
keloc sr 5mg m/r tablet	3
kerfoot hydrocortisone cream	3
lamisil at 1% spray	3
lamivudine+zidovudine	3
larapam 10mg capsule	3
lexotan 1.5mg tablet	3
lh-rh - gonadotrophin-releasing hormone	3
lioresal 10mg tablet	3
liparol xl 400mg m/r tablet	3
loperagen 2mg capsule	3
magnesium trisilicate+belladonna 0.15mg tablet	3
medazepam	3
medocodene 30/500 capsule	3
medrone 2mg tablet	3
menthol 35.55mg inhalant capsule	3
meprobamate	3
metazem 60mg m/r tablet	3
micolette micro-enema	3
minovlar tablet	3
motival tablet	3
mst continus 200mg m/r tablet	3
mst continus 20mg/sachet granules for suspension	3
mucaine suspension	3
mxl 90mg m/r capsule	3
myocrisin 10mg/0.5ml injection	3
myocrisin 20mg/0.5ml injection	3
nandrolone	3
navidrex 500mcg tablet	3
nazo-mist 0.1% nasal spray	3
night nurse capsule	3
nimodipine	3
non-drowsy sudafed decongestant elixir 30mg/5ml oral liquid	3
norinyl-1 tablet	3
oestradiol+norethisterone acetate 1mg/0.5mg tablet	3
otex ear drops	3
otrivine mu-cron tablet	3
panoxyl 10 aquagel	3
panoxyl 5 aquagel	3
paracetamol+domperidone 500mg/10mg tablet	3
parmid xl 5mg m/r tablet	3
pavacol-d mixture	3
pegasys 180micrograms/0.5ml injection prefilled syringe	3
pennsaid 16mg/ml cutaneous solution	3
pentrax shampoo	3
phosphate enema	3
physeptone 5mg tablet	3
pirenzepine	3
pollenase antihistamine 4mg tablet	3
polyfax eye ointment	3
potaba 500mg tablet	3
potassium aminobenzoate	3
procainamide	3
proctocream hc cream	3
puri-nethol 50mg tablet	3
pyrimethamine	3
ralgex spray	3
ranitidine bismuth citrate	3
rebetol 200mg capsule	3
refresh 1.4% ophthalmic solution	3
relaxit micro-enema	3
remedeine effervescent tablet	3
remedeine forte effervescent tablet	3
renitec 5mg tablet	3
retrovir 100mg capsule	3
retrovir 250mg capsule	3
rifater tablet	3
rifinah 150 tablet	3
sabril 500mg tablet	3
sodium chloride 0.9% nose drops	3
sodium chloride+glucose tablet	3
sudafed expectorant syrup	3
sulphinpyrazone	3
sustiva 50mg capsule	3
synphase tablet	3
tenkorex 250mg capsule	3
thyrotrophin-releasing hormone	3
tiloket 2.5% gel	3
timolol maleate+bendroflumethiazide 10mg/2.5mg tablet	3
timolol maleate+co-amilozide 10mg/2.5mg/25mg tablet	3
tobradex eye drops	3
tobramycin	3
tolcapone	3
topicycline topical solution	3
trasidrex tablet	3
triamterene	3
ultralanum cream	3
ultramol tablet	3
vaginyl 200mg tablet	3
vaniqa 11.5% cream 30g	3
vantage pharmacy sleep aid 50mg tablet	3
velosef 250mg capsule	3
vigabatrin	3
vitamin k1	3
vividrin 2% eye drops	3
vivioptal capsule	3
voltarol ophtha 0.1% single-use eye drops	3
welldorm tablet	3
xepin 5% cream	3
xylometazoline 0.1% nose drops	3
zamadol sr 50mg m/r capsule	3
zaponex 25mg tablet	3
zeffix 100mg tablet	3
zinc+castor oil cream bp	3
zithromax 500mg tablet	3
zonivent aquanasal 50micrograms spray	3
zorac 0.05% aqueous gel	3
zotepine	3
zovirax shingles pack 800mg dispersible tablet	3
zydol 100mg/2ml injection	3
abidec drops	2
achromycin 1% eye/ear ointment	2
acrosoxacin	2
actifed compound linctus	2
aerocrom inhaler	2
ailax suspension	2
aknemin 50mg capsule	2
alcoholic coal tar extract 5% shampoo	2
aldadiene potassium	2
alfa-d 250nanograms capsule	2
aller-eze 0.05% eye drops	2
alpha methyldopa	2
aluminium acetate 8% ear drops	2
aluminium chloride 20% roll-on application	2
aluminium chloride 20% roll-on solution	2
aluminium hydroxide product	2
amipramizide	2
amitriptyline+chlordiazepoxide 12.5mg/5mg capsule	2
amoxident 250mg capsule	2
amoxident 500mg capsule	2
amoxidin 500mg capsule	2
amoxil 3g/sachet s/f powder	2
androcur 50mg tablet	2
angiotensin ii receptor antagonist	2
antoin dispersible tablet	2
apo-go 20mg/2ml injection	2
argotone nasal spray	2
arthrofen 200 tablet	2
aspirin+metoclopramide 325mg/5mg effervescent tablet	2
aspirin+papaveretum 500mg/7.71mg dispersible tablet	2
audicort ear drops	2
augmentin 1.2g injection (pdr for recon)	2
augmentin 375mg s/f dispersible tablet	2
auranofin	2
avonex 6million iu/0.5ml prefilled syringe	2
axid 150mg capsule	2
azapropazone	2
azatadine	2
bc-500 with iron tablet	2
becosym tablet	2
belladonna paediatric 0.05mg/5ml liquid	2
benylin four flu tablet	2
benzoyl peroxide+miconazole nitrate 5%/2% cream	2
berotec 100 inhaler	2
beta-adrenoceptor blocking drug	2
betim 10mg tablet	2
bexarotene	2
bi-carzem sr 60mg m/r capsule	2
brevoxyl 4% cream	2
bromine complexes	2
budenofalk 3mg capsule	2
calciferol high-str. 10,000units tablet	2
calcilat 10mg capsule	2
calcisorb 5g/sachet powder	2
candiden 500mg pessary	2
cantassium vitamin b6 50mg tablet	2
cardinol 10mg tablet	2
care fluconazole 150mg capsule	2
cascara	2
ceratonia	2
cetomacrogol emulsifying ointment bp	2
chloramphenicol dtf 1% cream	2
chloromycetin 0.5% redidrops	2
cholestyramine product	2
cholestyramine+aspartame 4g/sachet powder	2
cibral 10mg tablet	2
claradin 300mg tablet	2
clioquinol 1% ear drops	2
clioquinol+flumethasone pivalate 1%/0.02% ear drops	2
clofibrate	2
clorazepate dipotassium	2
co-prenozide	2
coal tar 40% bath emulsion	2
coal tar extract+allantoin 5%/2% cream	2
colistimethate na 1million units inj (pdr for recon)	2
colistimethate sodium 1million iu powder for nebulisation	2
compound coconut ointment	2
compound thymol glycerin solution	2
congesteze 120mg/1mg tablet	2
convulex 150mg e/c capsule	2
copegus 200mg tablet	2
corgard 40mg tablet	2
corlan lozenge	2
cromoglycic acid	2
csa - cyclosporin a	2
daktarin powder	2
dalacin c 150mg capsule	2
dalivit capsule	2
dandrazol 2% shampoo	2
day and night nurse capsule	2
defanac 25mg e/c tablet	2
deltahydrocortisone	2
demeclocycline	2
denzapine 25mg tablet	2
depocillin 3g injection	2
dequadin lozenge	2
dermablend leg and body natural cover cream	2
dhc continus 90mg m/r tablet	2
diane 2mg tablet	2
diclovol 25mg e/c tablet	2
diflucan 200mg capsule	2
diflucan one 150mg capsule	2
dimenhydrinate	2
dimethicone	2
dioctyl sodium sulphosuccinate	2
diphenhydramine hydrochloride 2% cream	2
dipipanone	2
distaclor mr 375mg m/r tablet	2
dithranol+salicylic acid 0.25%/1.6% scalp gel	2
dithrocream 0.25% cream	2
diurexan 20mg tablet	2
dornase alfa	2
doxylar 100mg capsule	2
dulco-lax 5mg paediatric suppository	2
dulcodos tablet	2
dymotil tablet	2
earex ear drops	2
econacort cream	2
ecostatin cream	2
effico tonic	2
electrolade product	2
elidel 10mg/g cream	2
enterosan tablet	2
entocort 2mg/100ml enema	2
ephedrine hydrochloride+theophylline 11mg/120mg tablet	2
epoetin alfa product	2
ergotamine tartrate+caffeine 1mg/100mg tablet	2
eryacne 4 topical gel	2
erythrocin 500mg tablet	2
ethinylnortestosterone	2
etoposide	2
eumovate 0.1% eye drops 5ml	2
eurax lotion	2
exelderm cream	2
famvir 750mg tablet	2
femerital tablet	2
femeron soft pessary	2
femtab continuous tablet	2
fenbufen	2
fenostil retard 2.5mg m/r tablet	2
fenticonazole	2
feredetate na 27.5mg/5ml elixir	2
flamazine 1% cream	2
fluclomix 500 capsule	2
fluclorolone	2
flucytosine	2
fluocinolone acetonide+clioquinol 0.025%/3% ointment	2
fluocortolone	2
fluoro-uracil 250mg capsule	2
fluphenazine hydrochloride+nortriptyline 1.5mg/30mg tablet	2
flurazepam	2
fosfomycin	2
frusid 40mg tablet	2
fucidin gel	2
furosemide+potassium 20mg/10mmol m/r tablet	2
galfer fa capsule	2
gammaderm cream	2
gammolin 40mg capsule	2
gastroflux 10mg tablet	2
gemfibrozil product	2
gentamicin product	2
glibornuride	2
glipizide product	2
graneodin ointment	2
guarina sachet	2
half propatard la 80mg m/r capsule	2
hayphryn nasal spray	2
heminevrin 192mg capsule	2
hexamine hippurate	2
hydrocortisone acetate+neomycin sulphate 1.5%/0.5% eye drops	2
hydrocortisone+clioquinol	2
hydrocortisone+crotamiton	2
hydrocortisone+urea	2
hydrous wool fat ointment bp	2
hydroxycholecalciferol	2
hydroxyprogesterone	2
hydroxypropylmethylcellulose	2
idrolax oral powder	2
invirase 200mg capsule	2
iprindole	2
isocarboxazid	2
isopto frin eye drops	2
isotrexin gel	2
kapake insts 500mg/30mg/sachet powder	2
keflex 500mg tablet	2
keral 25mg tablet	2
ketocid 200 m/r capsule	2
ketovail 100mg m/r capsule	2
klaricid xl 500mg m/r tablet	2
konakion 10mg tablet	2
kwells tablet	2
lanacort cream	2
lanoxin-pg 62.5micrograms tablet	2
larodopa 500mg tablet	2
lidoflazine	2
limbitrol 10 capsule	2
loceryl cream	2
locobase cream	2
macrobid 100mg m/r capsule	2
magnapen capsule	2
manerix 150mg tablet	2
maoi - tranylcypromine	2
martindale methadone dtf 1mg/ml mixture	2
maximet sr 75mg m/r capsule	2
meclozine hydrochloride	2
medocodeine tablet	2
melphalan	2
menadiol	2
menorest 37.5micrograms patch	2
menthol+eucalyptus inhalation	2
mestinon 1mg/1ml injection	2
metamucil powder	2
metanium ointment	2
meted shampoo	2
methodex 1mg/1ml mixture	2
methotrimeprazine	2
metronidazole+nystatin 400mg/10000units tablet+pessary	2
migravess effervescent tablet	2
mimpara 30mg tablet	2
minihep calcium 5000iu/0.2ml injection	2
minims atropine sulphate 1% single-use eye drops	2
minims chloramphenicol 0.5% single-use eye drops	2
minims metipranolol 0.1% single-use eye drops	2
minims tropicamide 0.5% single-use eye drops	2
minodiab 2.5mg tablet	2
modisal 60 xl m/r tablet	2
moducren tablet	2
moexipril	2
monozide 10 tablet	2
morphgesic sr 60mg m/r tablet	2
morphine tartrate+cyclizine	2
moxifloxacin	2
multi-action actifed dry coughs linctus	2
mxl 120mg m/r capsule	2
mycil powder	2
mycota cream	2
mycota powder	2
nacl - sodium chloride	2
nadolol+bendroflumethiazide 40mg/5mg tablet	2
nalcrom 100mg capsule	2
nalidixic acid	2
naxogin 500mg tablet	2
neulactil 2.5mg tablet	2
neurodyne capsule	2
nicoumalone	2
night nurse oral solution	2
nightcalm 25mg tablet	2
nitoman 25mg tablet	2
non-drowsy sudafed linctus oral liquid	2
nootropil 800mg tablet	2
noristerat 200mg/1ml oily injection	2
norzol 200mg/5ml suspension	2
nystaform-hc 0.5% cream	2
nystan gel	2
occlusal 26% topical solution	2
oestradiol 1mg/1ml injection	2
oramorph 100mg/5ml oral unit dose vial	2
oramorph sr 30mg m/r tablet	2
orudis 50mg capsule	2
ostram 1.2g/sachet powder	2
oxynorm 10mg/ml concentrate liquid	2
panadeine forte tablet	2
panadeine tablet	2
panadol 120mg/5ml baby+infant suspension	2
panadol actifast 500mg tablet	2
panadol night tablet	2
panoxyl 10 gel	2
paritane 20mg tablet	2
parnate 10mg tablet	2
peginterferon alfa-2b	2
pennsaid 1.5% topical solution	2
peptard 0.2mg tablet	2
perinal spray	2
phenoxybenzamine	2
phytomenadione	2
piracetam	2
polyethylene glycol product	2
povidone+sodium hyaluronate oral gel	2
prenylamine	2
proguanil hydrochloride+chloroquine phosphate	2
promixin 1million iu powder for nebulisation	2
propain plus caplet	2
prostin e2 500micrograms tablet	2
protirelin	2
psoriderm shampoo	2
pulmozyme 2500units(2.5mg) nebuliser solution	2
radian b muscle rub	2
ranflutin 20mg capsule	2
rapranol sr 80mg m/r capsule	2
retrovir 200mg/10ml intravenous infusion concentrate	2
reyataz 100mg capsule	2
reyataz 200mg capsule	2
rhdnase	2
rimiterol	2
ritodrine	2
robitussin dry cough medicine liquid	2
salactol paint	2
salatac gel	2
saline 0.9% topical solution	2
scopoderm tts transdermal patch	2
sea-legs 12.5mg tablet	2
semprex 8mg capsule	2
sertindole	2
sinequan 10mg capsule	2
siopel cream	2
slow-fe folic m/r tablet	2
soloc 5mg tablet	2
stavudine	2
stilboestrol	2
sulphur+salicylic acid cream bp	2
sulpitil 200mg tablet	2
temocillin	2
terodiline hydrochloride	2
thioridazine	2
thyrotrophin product	2
tinidazole	2
tolnaftate+chlorhexidine hydrochloride 1%/0.25% powder	2
torem 2.5mg tablet	2
toremifene	2
tranxene 7.5mg capsule	2
tranylcypromine+trifluoperazine 10mg/1mg tablet	2
triamterene+frusemide 50mg/40mg tablet	2
tricalcium phosphate 3.3g/sachet powder	2
trientine dihydrochloride	2
trimeprazine	2
tryptizol 10mg tablet	2
vertigon 10mg spansule	2
vibramycin 100mg capsule	2
vibramycin 50mg capsule	2
vibramycin-d 100mg dispersible tablet	2
vigranon b syrup	2
virgan 0.15% eye gel	2
viskaldix tablet	2
vita-e cream	2
vita-e ointment	2
vividrin 2% nasal spray	2
waxsol 5% ear drops	2
zarontin 250mg capsule	2
zeasorb dusting powder	2
zerit 15mg capsule	2
zinc 15% ointment bp	2
zovirax 400mg dispersible tablet	2
zovirax 400mg tablet	2
zydol sr 200mg m/r tablet	2
zydol xl 200mg m/r tablet	2
zydol xl 400mg m/r tablet	2
zyomet 0.75% gel	2
acetoxyl 5 gel	1
acetylcholine chloride	1
achromycin 250mg capsule	1
achromycin 250mg tablet	1
achromycin 3% ointment	1
achromycin topical 3% ointment	1
acnisal topical solution	1
acnocin 2000/35 tablet	1
actal pastils	1
actiq 200micrograms lozenge	1
adifax 15mg capsule	1
adrenaline acid tartrate 280micrograms inhaler	1
adrenaline+atropine compound spray	1
advil cold and sinus tablet	1
akineton 2mg tablet	1
aknemycin plus solution	1
albendazole	1
albucid 20% eye drops	1
alclometasone	1
alcoderm cream	1
alevaire 1.25mg/ml solution	1
alfentanil	1
algicon suspension	1
alimix 10mg tablet	1
almazine 1mg tablet	1
alophen pill	1
alpha keri bath oil	1
alpha tocopheryl acetate 50iu/g cream	1
alphaparin 3000iu/0.3ml prefilled syringe	1
altretamine	1
alupent 20mg tablet	1
alupent expectorant 20mg tablet	1
alupram 2mg tablet	1
ambaxin 400mg tablet	1
ambutonium bromide	1
amidine	1
amil-co tablet	1
amilamont 5mg/ml s/f oral solution	1
amoxapine	1
amoxil 125mg/5ml syrup	1
amoxil 1g injection (pdr for recon)	1
amoxil 500mg s/f dispersible tablet	1
ampilar 250mg capsule	1
ampitrin 125mg/5ml oral suspension	1
amyben 100mg tablet	1
anakinra	1
anapolon-50 50mg tablet	1
anbesol adult oral gel	1
androstanazol	1
angilol 10mg tablet	1
angitak 1.25mg spray	1
anthisan 50mg tablet	1
antidiuretic hormone-vasopressin	1
antiplatelet drug	1
antrapurol	1
anturan 100mg tablet	1
app stomach tablet	1
aprepitant	1
apresoline 25mg tablet	1
apsolol 10mg tablet	1
arava 100mg tablet	1
aromatic chalk + opium mixture	1
artemether+lumefantrine	1
asmaven 100micrograms inhaler	1
aspirin+codeine 300mg/8mg tablet	1
aspirin+methocarbamol 325mg/400mg tablet	1
atazanavir 100mg capsule	1
atenix 25mg tablet	1
atenixco 50mg/12.5mg tablet	1
atensine 2mg tablet	1
atovaquone+proguanil hydrochloride	1
augmentin 250mg/62mg/5ml s/f suspension	1
aureomycin 250mg capsule	1
aveeno oilated bath additive	1
avoca 75% applicator	1
avomine 25mg tablet	1
baclospas 10mg tablet	1
bactrim 480mg tablet	1
baking soda	1
baratol 25mg tablet	1
bazuka gel	1
bellocarb tablet	1
bendogen 10mg tablet	1
benorilate	1
benoxyl 5 cream	1
benylin with codeine syrup	1
benzamycin topical gel	1
benzathine penicillin	1
benzatropine	1
benzoyl perox+potassium hydroxyquinoline sulphate 5/0.5% crm	1
benzoyl peroxide+miconazole nitrate	1
benztropine	1
berkamil 5mg tablet	1
betanidine	1
bethanechol	1
betnovate compound suppository	1
bextra 40mg tablet	1
bifonazole	1
biogastrone 50mg tablet	1
biophylline 350mg m/r tablet	1
bismodyne ointment	1
bismuth subgallate compound suppository bp	1
bricanyl expectorant elixir	1
brinaldix k tablet	1
brocadopa 125mg capsule	1
brol-eze eye drops	1
budesonide 0.025% cream	1
bumetanide+potassium 500micrograms/7.7mmol m/r tablet	1
busulphan	1
butamidum	1
cabaser 1mg tablet	1
calamine	1
calciferol 7.5mg(300,000units)/1ml injection	1
calcijex 1microgram/1ml injection	1
calcimax syrup	1
calcitonin and salcatonin	1
calmurid solution	1
canesten 500mg pessary	1
canesten af once daily bifonazole 1% cream	1
canesten duopack	1
canesten vc vaginal cream pack+applicator	1
cantassium vitamin e 200iu capsule	1
capastat 1g injection (pdr for recon)	1
carbenoxolone	1
cardiacap 30mg m/r capsule	1
care pholcodine 5mg/5ml s/f oral liquid	1
carglutamic acid	1
carisoma 125mg tablet	1
cefazolin	1
cefotaxime product	1
cephradine product	1
ceporex 250mg capsule	1
certoparin	1
cetiprin 100mg tablet	1
cetomacrogol formula b cream bp	1
cetrorelix	1
cetrotide 0.25mg injection (pdr for recon)+solvent	1
chalk	1
chemotrim paediatric suspension	1
chenodeoxycholic+ursodeoxycholic acid	1
chloractil 25mg tablet	1
chloral hydrate product	1
chlormethiazole	1
chloromycetin hydrocortisone eye ointment	1
chloroquine 200mg tablet	1
chloroquine 68mg/5ml syrup	1
choline salicylate+glycerol 20%/12.6% ear drops	1
chrysazin	1
ciclacillin	1
cinaziere 15mg tablet	1
ciproxin 5g/100ml oral suspension	1
citramag 17.7g/sachet powder	1
citrovorum factor	1
claforan 1g injection (pdr for recon)	1
